job_id,user_id,printer_id,print_time,page_count,duplex,color,paper_size,document_type,cost
JOB1510,USR060,PRN015,"2024-11-13 00:41:29",280,1,1,Letter,blueprint,18.98
JOB1511,USR185,PRN016,"2024-11-13 01:08:34",170,0,1,A3,brochure,1.21
JOB1512,USR302,PRN019,"2024-11-13 02:13:03",260,1,0,Letter,report,9.41
JOB1513,USR259,PRN025,"2024-11-13 02:24:23",28,0,0,A4,technical_spec,2.86
JOB1514,USR114,PRN005,"2024-11-13 07:15:37",274,0,0,A3,report,17.65
JOB1515,USR134,PRN006,"2024-11-13 20:37:04",28,1,1,A4,brochure,18.36
JOB1516,USR197,PRN021,"2024-11-14 01:00:48",20,0,1,Letter,technical_spec,9.7
JOB1517,USR155,PRN013,"2024-11-14 01:17:20",178,0,0,A3,brochure,2.44
JOB1518,USR141,PRN014,"2024-11-14 05:02:07",206,0,0,A4,blueprint,15.83
JOB1519,USR108,PRN010,"2024-11-14 15:18:40",286,0,0,Letter,report,13.2
JOB1520,USR311,PRN010,"2024-11-14 19:53:35",211,0,1,Letter,invoice,2.14
JOB1521,USR131,PRN010,"2024-11-15 08:03:41",322,0,1,A4,invoice,9.7
JOB1522,USR022,PRN006,"2024-11-15 12:01:59",361,0,1,Letter,report,14.1
JOB1523,USR203,PRN025,"2024-11-15 14:29:06",231,1,1,Letter,brochure,5.13
JOB1524,USR321,PRN001,"2024-11-15 22:16:26",242,0,0,A3,invoice,11.18
JOB1525,USR331,PRN009,"2024-11-16 10:43:53",350,0,1,A3,blueprint,4.81
JOB1526,USR030,PRN010,"2024-11-16 19:35:05",143,1,1,A3,blueprint,7.7
JOB1527,USR129,PRN006,"2024-11-16 23:11:29",55,1,1,A4,report,19.85
JOB1528,USR008,PRN012,"2024-11-17 06:18:24",344,0,0,Letter,blueprint,1.57
JOB1529,USR283,PRN017,"2024-11-17 15:05:55",38,1,0,Letter,brochure,12.74
JOB1530,USR208,PRN022,"2024-11-17 19:40:29",102,0,0,Letter,brochure,14.86
JOB1531,USR177,PRN009,"2024-11-17 20:31:36",332,0,1,Letter,technical_spec,8.75
JOB1532,USR156,PRN009,"2024-11-17 23:39:10",87,0,1,A3,contract,1.63
JOB1533,USR056,PRN013,"2024-11-17 23:45:50",360,0,1,Letter,memo,13.46
JOB1534,USR265,PRN012,"2024-11-18 11:11:08",192,1,1,A4,memo,19.48
JOB1535,USR150,PRN017,"2024-11-18 17:32:45",337,0,0,A3,blueprint,1.7
JOB1536,USR194,PRN023,"2024-11-19 00:17:24",383,0,1,A3,contract,8.83
JOB1537,USR105,PRN014,"2024-11-19 03:16:36",238,1,0,A3,report,3
JOB1538,USR269,PRN019,"2024-11-19 05:38:33",123,1,1,A4,invoice,14.95
JOB1539,USR096,PRN007,"2024-11-19 07:46:52",348,1,0,A3,brochure,4.82
JOB1540,USR265,PRN012,"2024-11-20 13:49:19",257,0,1,A4,invoice,7.39
JOB1541,USR172,PRN008,"2024-11-20 15:31:29",218,1,0,A3,report,16.05
JOB1542,USR258,PRN012,"2024-11-20 23:07:30",107,0,0,A3,brochure,18.65
JOB1543,USR067,PRN016,"2024-11-21 17:00:45",173,0,1,A4,technical_spec,8.99
JOB1544,USR091,PRN016,"2024-11-21 20:59:51",108,0,1,A4,brochure,11.63
JOB1545,USR304,PRN015,"2024-11-22 13:32:42",396,1,0,A4,invoice,11.12
JOB1546,USR304,PRN025,"2024-11-22 21:53:36",314,1,1,A4,contract,11.28
JOB1547,USR270,PRN008,"2024-11-23 02:08:32",25,1,0,Letter,technical_spec,3.64
JOB1548,USR328,PRN008,"2024-11-23 06:18:46",213,1,0,Letter,technical_spec,13.51
JOB1549,USR008,PRN012,"2024-11-23 07:06:19",49,1,1,A3,technical_spec,18.33
JOB1550,USR078,PRN011,"2024-11-23 09:48:44",347,1,1,Letter,brochure,0.94
JOB1551,USR241,PRN020,"2024-11-23 14:07:48",61,0,1,Letter,contract,19.79
JOB1552,USR012,PRN013,"2024-11-23 19:16:46",228,0,1,Letter,report,6.72
JOB1553,USR232,PRN016,"2024-11-23 22:15:43",232,0,1,Letter,memo,15.55
JOB1554,USR050,PRN018,"2024-11-23 23:10:53",189,0,0,Letter,memo,14.01
JOB1555,USR255,PRN018,"2024-11-24 16:12:59",101,1,0,A4,brochure,7.66
JOB1556,USR152,PRN020,"2024-11-25 00:30:39",94,0,1,Letter,brochure,8.98
JOB1557,USR167,PRN021,"2024-11-25 00:37:31",227,0,0,A4,blueprint,6.67
JOB1558,USR069,PRN014,"2024-11-25 03:40:07",189,1,0,A4,brochure,17.41
JOB1559,USR056,PRN013,"2024-11-25 03:57:35",220,1,1,Letter,contract,9.46
JOB1560,USR163,PRN019,"2024-11-25 05:04:49",272,0,0,A4,technical_spec,6.5
JOB1561,USR005,PRN012,"2024-11-25 10:20:26",382,1,0,A4,blueprint,2.22
JOB1562,USR191,PRN016,"2024-11-25 11:24:53",168,1,1,Letter,invoice,14.48
JOB1563,USR067,PRN006,"2024-11-25 17:47:54",182,1,1,A3,contract,14.1
JOB1564,USR156,PRN019,"2024-11-25 19:44:27",58,1,1,A3,brochure,8.41
JOB1565,USR315,PRN002,"2024-11-26 15:21:18",209,0,1,A4,memo,6.05
JOB1566,USR319,PRN021,"2024-11-27 03:04:16",44,0,0,Letter,contract,11.34
JOB1567,USR261,PRN002,"2024-11-27 09:13:24",280,0,0,A3,invoice,12.75
JOB1568,USR113,PRN010,"2024-11-27 15:32:39",143,0,1,Letter,blueprint,18.04
JOB1569,USR160,PRN020,"2024-11-27 21:39:07",365,1,0,Letter,technical_spec,2.14
JOB1570,USR056,PRN023,"2024-11-27 22:19:28",346,0,1,A3,report,0.51
JOB1571,USR207,PRN008,"2024-11-28 02:53:06",324,0,0,A4,blueprint,7.73
JOB1572,USR189,PRN016,"2024-11-28 09:41:58",193,1,0,A3,blueprint,13.45
JOB1573,USR005,PRN002,"2024-11-28 16:16:52",285,0,0,A4,report,5.87
JOB1574,USR300,PRN022,"2024-11-28 16:38:57",18,1,0,Letter,contract,18.46
JOB1575,USR050,PRN008,"2024-11-28 20:26:49",167,0,0,A3,memo,17.22
JOB1576,USR226,PRN004,"2024-11-29 05:18:29",330,1,0,A3,memo,11.15
JOB1577,USR221,PRN023,"2024-11-29 07:07:31",157,0,0,Letter,report,12.92
JOB1578,USR221,PRN003,"2024-11-29 14:32:40",8,0,0,A4,invoice,12.85
JOB1579,USR020,PRN025,"2024-11-30 03:06:33",51,0,0,Letter,report,14.23
JOB1580,USR071,PRN007,"2024-11-30 05:40:01",40,0,0,A3,invoice,5.19
JOB1581,USR107,PRN024,"2024-11-30 07:55:00",159,0,0,A4,technical_spec,13.35
JOB1582,USR051,PRN025,"2024-11-30 08:23:01",55,0,1,Letter,report,5.63
JOB1583,USR300,PRN002,"2024-11-30 11:38:04",72,0,1,A3,report,5.35
JOB1584,USR214,PRN018,"2024-11-30 15:04:35",241,1,0,Letter,invoice,2.91
JOB1585,USR256,PRN025,"2024-11-30 18:50:17",196,0,1,A4,blueprint,10.43
JOB1586,USR202,PRN008,"2024-11-30 23:36:35",159,1,0,A3,invoice,1.57
JOB1587,USR193,PRN023,"2024-12-01 16:27:26",364,0,0,A4,memo,9.32
JOB1588,USR148,PRN006,"2024-12-01 23:08:43",268,0,0,A4,report,14.75
JOB1589,USR284,PRN004,"2024-12-02 00:09:26",99,1,0,Letter,invoice,14.74
JOB1590,USR205,PRN001,"2024-12-02 01:24:13",114,0,1,Letter,technical_spec,14.76
JOB1591,USR017,PRN025,"2024-12-02 03:33:55",130,1,0,A4,invoice,12.02
JOB1592,USR248,PRN009,"2024-12-02 08:10:31",214,0,0,A3,brochure,17.55
JOB1593,USR211,PRN016,"2024-12-02 12:29:00",225,0,1,Letter,blueprint,5.97
JOB1594,USR017,PRN005,"2024-12-02 14:27:55",206,0,1,Letter,brochure,18.86
JOB1595,USR164,PRN008,"2024-12-02 17:54:03",100,1,1,Letter,blueprint,16.12
JOB1596,USR055,PRN004,"2024-12-02 20:27:19",225,1,1,Letter,memo,15.73
JOB1597,USR025,PRN008,"2024-12-03 04:49:42",203,0,1,Letter,blueprint,12.81
JOB1598,USR235,PRN020,"2024-12-03 16:31:58",394,1,0,Letter,brochure,8.1
JOB1599,USR219,PRN022,"2024-12-03 20:53:58",329,1,1,A4,memo,10.78
JOB1600,USR225,PRN007,"2024-12-04 09:21:37",30,1,1,Letter,report,7.25
JOB1601,USR144,PRN001,"2024-12-05 07:27:12",361,1,1,A3,invoice,10.81
JOB1602,USR034,PRN002,"2024-12-05 20:56:25",266,0,0,A4,contract,19.11
JOB1603,USR263,PRN016,"2024-12-05 22:21:21",326,0,1,A4,brochure,14.89
JOB1604,USR174,PRN007,"2024-12-06 02:59:22",280,0,1,Letter,memo,12.75
JOB1605,USR102,PRN009,"2024-12-06 19:54:53",369,0,1,A4,contract,9.74
JOB1606,USR026,PRN018,"2024-12-06 21:47:30",89,1,1,A3,technical_spec,17.96
JOB1607,USR167,PRN021,"2024-12-06 22:35:18",382,1,0,Letter,brochure,9.06
JOB1608,USR141,PRN024,"2024-12-07 04:44:56",75,0,1,A3,invoice,9.78
JOB1609,USR082,PRN006,"2024-12-07 08:33:17",150,1,0,A3,report,13.48
JOB1610,USR053,PRN023,"2024-12-07 15:18:39",74,1,0,A3,invoice,10.3
JOB1611,USR174,PRN017,"2024-12-07 23:37:53",54,0,1,A4,report,15.43
JOB1612,USR323,PRN016,"2024-12-08 00:47:51",164,0,0,A3,technical_spec,7.28
JOB1613,USR275,PRN013,"2024-12-08 01:56:36",221,0,1,A3,brochure,14.09
JOB1614,USR260,PRN002,"2024-12-08 08:24:23",362,1,0,A4,brochure,14.67
JOB1615,USR187,PRN010,"2024-12-08 08:47:31",75,1,0,A3,technical_spec,6.02
JOB1616,USR117,PRN008,"2024-12-08 09:59:26",330,1,0,A4,contract,7.99
JOB1617,USR028,PRN009,"2024-12-08 18:58:46",285,0,1,A4,blueprint,19.28
JOB1618,USR318,PRN001,"2024-12-08 20:05:32",62,1,1,A3,invoice,18.75
JOB1619,USR004,PRN011,"2024-12-08 21:54:41",141,1,0,A3,brochure,3.98
JOB1620,USR089,PRN007,"2024-12-08 22:30:07",107,1,0,A4,report,3.26
JOB1621,USR234,PRN006,"2024-12-09 01:35:29",323,1,1,Letter,memo,14.79
JOB1622,USR207,PRN018,"2024-12-09 09:56:07",248,1,1,A4,contract,1.43
JOB1623,USR144,PRN001,"2024-12-09 12:54:22",89,1,1,Letter,memo,8.48
JOB1624,USR208,PRN002,"2024-12-09 20:34:55",114,1,1,A3,technical_spec,14.57
JOB1625,USR064,PRN019,"2024-12-10 13:52:59",228,1,0,A3,invoice,19.36
JOB1626,USR094,PRN016,"2024-12-10 18:12:34",386,0,0,A4,report,18.14
JOB1627,USR297,PRN001,"2024-12-10 20:59:01",224,0,0,A4,brochure,4.69
JOB1628,USR133,PRN019,"2024-12-11 14:13:31",357,0,1,Letter,contract,14.98
JOB1629,USR146,PRN001,"2024-12-11 16:36:16",26,1,0,Letter,invoice,7.48
JOB1630,USR114,PRN015,"2024-12-12 02:58:35",22,0,0,A3,brochure,10.82
JOB1631,USR253,PRN013,"2024-12-12 12:38:57",269,0,0,A3,blueprint,12.2
JOB1632,USR028,PRN009,"2024-12-12 15:37:51",36,0,1,A4,memo,19.22
JOB1633,USR328,PRN008,"2024-12-12 16:42:38",381,0,1,A4,contract,8.27
JOB1634,USR041,PRN019,"2024-12-12 20:25:30",313,1,0,A3,brochure,11.73
JOB1635,USR189,PRN016,"2024-12-13 11:03:32",177,0,0,A3,brochure,6.57
JOB1636,USR071,PRN017,"2024-12-13 22:23:43",28,1,0,Letter,memo,14.29
JOB1637,USR108,PRN010,"2024-12-14 03:38:07",154,0,1,A4,technical_spec,9.71
JOB1638,USR197,PRN021,"2024-12-14 08:09:40",155,0,0,A4,contract,12.14
JOB1639,USR180,PRN012,"2024-12-14 09:30:47",360,1,1,A3,technical_spec,1.27
JOB1640,USR085,PRN016,"2024-12-14 14:40:51",86,1,0,A3,invoice,10.12
JOB1641,USR107,PRN004,"2024-12-14 15:53:24",91,0,0,Letter,contract,0.42
JOB1642,USR228,PRN007,"2024-12-14 18:22:00",245,1,0,A4,report,4.93
JOB1643,USR171,PRN012,"2024-12-14 19:10:34",396,0,0,A4,blueprint,9.89
JOB1644,USR211,PRN006,"2024-12-15 03:31:42",134,1,0,A3,contract,9.78
JOB1645,USR175,PRN010,"2024-12-15 12:08:59",72,1,0,A4,brochure,2.36
JOB1646,USR266,PRN015,"2024-12-15 12:15:32",180,0,0,A3,brochure,11.47
JOB1647,USR305,PRN009,"2024-12-15 16:36:05",48,0,1,A3,invoice,6.88
JOB1648,USR142,PRN018,"2024-12-16 05:00:08",98,0,1,Letter,contract,18.27
JOB1649,USR094,PRN016,"2024-12-16 12:18:39",108,1,1,Letter,technical_spec,7.12
JOB1650,USR167,PRN001,"2024-12-16 15:55:49",45,1,1,A3,brochure,17.13
JOB1651,USR267,PRN013,"2024-12-17 07:19:19",376,0,1,A4,memo,4.22
JOB1652,USR316,PRN017,"2024-12-17 08:56:03",301,1,1,A3,contract,5.77
JOB1653,USR077,PRN005,"2024-12-17 09:11:08",380,0,0,A4,brochure,18.12
JOB1654,USR319,PRN021,"2024-12-17 11:20:13",207,1,1,Letter,technical_spec,2.14
JOB1655,USR134,PRN016,"2024-12-17 14:05:37",65,0,0,A3,blueprint,1.92
JOB1656,USR081,PRN003,"2024-12-17 14:28:00",35,0,0,Letter,contract,2.59
JOB1657,USR092,PRN014,"2024-12-17 14:32:38",9,1,0,A3,brochure,7.7
JOB1658,USR040,PRN020,"2024-12-18 09:06:09",298,0,0,Letter,blueprint,8.35
JOB1659,USR127,PRN014,"2024-12-18 10:18:09",310,0,1,A3,invoice,17.7
JOB1660,USR258,PRN012,"2024-12-18 10:38:44",141,0,1,A4,report,5.46
JOB1661,USR220,PRN014,"2024-12-18 11:42:41",239,0,1,A4,blueprint,18.26
JOB1662,USR123,PRN004,"2024-12-18 21:24:17",166,0,0,Letter,contract,7.12
JOB1663,USR049,PRN022,"2024-12-19 07:21:03",136,1,1,A3,brochure,11.34
JOB1664,USR331,PRN019,"2024-12-19 08:20:26",196,0,1,Letter,memo,6.94
JOB1665,USR150,PRN007,"2024-12-19 12:39:06",99,1,0,A3,technical_spec,3.29
JOB1666,USR048,PRN007,"2024-12-19 14:34:04",358,0,0,A3,brochure,9.55
JOB1667,USR253,PRN023,"2024-12-19 20:45:31",20,0,0,Letter,report,10.62
JOB1668,USR266,PRN005,"2024-12-19 22:21:27",212,1,1,A3,invoice,12.24
JOB1669,USR111,PRN004,"2024-12-20 03:31:48",162,1,1,Letter,contract,5.67
JOB1670,USR109,PRN021,"2024-12-20 09:17:32",27,1,0,Letter,invoice,5.97
JOB1671,USR090,PRN024,"2024-12-20 13:27:32",137,1,1,A3,blueprint,0.85
JOB1672,USR123,PRN024,"2024-12-20 13:34:57",249,1,0,A4,blueprint,6.43
JOB1673,USR063,PRN015,"2024-12-20 15:52:46",1,0,0,A3,technical_spec,16.34
JOB1674,USR186,PRN009,"2024-12-20 15:52:57",235,1,1,A3,technical_spec,12.42
JOB1675,USR023,PRN017,"2024-12-20 16:17:32",172,0,0,Letter,technical_spec,1.45
JOB1676,USR122,PRN018,"2024-12-20 19:59:14",194,1,1,A4,memo,13.49
JOB1677,USR276,PRN024,"2024-12-20 23:38:21",355,1,0,Letter,memo,5.82
JOB1678,USR314,PRN008,"2024-12-21 04:23:42",367,0,0,A4,blueprint,14.29
JOB1679,USR258,PRN002,"2024-12-21 07:21:57",220,0,0,Letter,report,0.42
JOB1680,USR303,PRN023,"2024-12-21 10:28:36",319,0,0,A3,blueprint,18.53
JOB1681,USR164,PRN018,"2024-12-21 16:23:39",226,0,1,A4,memo,16.02
JOB1682,USR152,PRN010,"2024-12-21 19:05:24",396,1,1,A4,invoice,5.79
JOB1683,USR331,PRN019,"2024-12-21 20:26:45",257,1,1,Letter,contract,9.04
JOB1684,USR060,PRN025,"2024-12-21 22:24:05",235,1,0,Letter,technical_spec,1.21
JOB1685,USR266,PRN015,"2024-12-22 03:37:40",50,1,0,A4,technical_spec,10.64
JOB1686,USR273,PRN005,"2024-12-22 07:41:06",47,0,0,A3,technical_spec,10.59
JOB1687,USR012,PRN023,"2024-12-22 09:39:07",55,0,1,A3,memo,10.55
JOB1688,USR212,PRN009,"2024-12-23 06:34:26",85,0,1,A4,memo,9.63
JOB1689,USR199,PRN014,"2024-12-23 08:36:48",85,1,1,A4,memo,17.48
JOB1690,USR146,PRN001,"2024-12-23 18:14:02",280,1,1,A3,invoice,7.68
JOB1691,USR239,PRN024,"2024-12-23 22:33:16",224,1,0,A3,blueprint,18.56
JOB1692,USR020,PRN005,"2024-12-24 10:22:31",43,1,0,A3,invoice,14.62
JOB1693,USR229,PRN021,"2024-12-24 15:47:30",127,1,1,A4,technical_spec,18.17
JOB1694,USR209,PRN017,"2024-12-24 16:12:32",72,0,0,A3,contract,13.94
JOB1695,USR060,PRN015,"2024-12-24 18:31:46",85,1,0,A4,technical_spec,18.24
JOB1696,USR014,PRN004,"2024-12-24 21:24:11",354,0,1,Letter,report,9.41
JOB1697,USR244,PRN002,"2024-12-24 23:35:18",146,0,0,A4,contract,9.45
JOB1698,USR079,PRN007,"2024-12-25 04:40:50",358,0,0,A3,contract,10.33
JOB1699,USR113,PRN020,"2024-12-26 08:24:49",380,1,1,A4,blueprint,5.03
JOB1700,USR138,PRN020,"2024-12-26 15:35:05",36,1,1,Letter,report,1.22
JOB1701,USR202,PRN008,"2024-12-26 20:13:22",154,0,0,Letter,brochure,4.98
JOB1702,USR260,PRN012,"2024-12-26 23:49:25",347,0,1,Letter,invoice,14.45
JOB1703,USR088,PRN019,"2024-12-27 02:11:46",195,1,0,A4,technical_spec,11.65
JOB1704,USR125,PRN020,"2024-12-27 11:11:15",90,0,1,A3,brochure,10.06
JOB1705,USR046,PRN009,"2024-12-27 18:48:08",391,1,0,Letter,contract,11.77
JOB1706,USR258,PRN002,"2024-12-28 03:07:12",183,1,1,A3,contract,10.7
JOB1707,USR023,PRN007,"2024-12-28 09:39:50",23,0,1,A4,memo,6.74
JOB1708,USR046,PRN009,"2024-12-28 18:16:57",156,1,0,A3,blueprint,5.05
JOB1709,USR271,PRN001,"2024-12-28 21:53:33",249,1,0,Letter,technical_spec,16.8
JOB1710,USR259,PRN025,"2024-12-29 10:29:08",294,0,1,A4,memo,17.1
JOB1711,USR001,PRN021,"2024-12-29 19:21:22",307,1,1,Letter,brochure,5.7
JOB1712,USR021,PRN016,"2024-12-30 03:15:33",6,1,0,A3,brochure,1.79
JOB1713,USR256,PRN015,"2024-12-30 13:04:01",61,0,1,Letter,technical_spec,10.15
JOB1714,USR097,PRN025,"2024-12-30 14:01:55",187,0,1,Letter,technical_spec,13.88
JOB1715,USR070,PRN009,"2024-12-31 04:52:26",310,0,0,A4,technical_spec,7.42
JOB1716,USR058,PRN025,"2024-12-31 07:55:17",184,1,1,Letter,blueprint,11.17
JOB1717,USR077,PRN015,"2024-12-31 09:25:41",397,0,0,A3,memo,13.83
JOB1718,USR068,PRN023,"2024-12-31 09:50:26",45,1,0,A4,technical_spec,7.4
JOB1719,USR094,PRN006,"2025-01-01 03:38:24",306,1,0,A3,invoice,10.87
JOB1720,USR139,PRN017,"2025-01-01 06:12:23",112,0,1,Letter,technical_spec,8.82
JOB1721,USR208,PRN022,"2025-01-01 13:49:09",282,1,1,A4,invoice,18.62
JOB1722,USR219,PRN012,"2025-01-01 16:40:02",128,1,1,A3,technical_spec,10.36
JOB1723,USR250,PRN015,"2025-01-01 18:17:51",45,1,0,A3,technical_spec,7.14
JOB1724,USR188,PRN004,"2025-01-01 18:54:16",221,1,1,A4,brochure,15.78
JOB1725,USR293,PRN001,"2025-01-01 20:45:55",226,0,0,Letter,memo,6.39
JOB1726,USR253,PRN013,"2025-01-02 00:05:51",223,0,1,A4,contract,8.78
JOB1727,USR196,PRN002,"2025-01-02 01:33:26",100,0,0,A3,blueprint,3.63
JOB1728,USR328,PRN008,"2025-01-02 02:28:08",357,0,0,A4,technical_spec,6.93
JOB1729,USR172,PRN008,"2025-01-02 17:25:19",281,1,0,A4,technical_spec,1.58
JOB1730,USR121,PRN008,"2025-01-02 23:27:12",237,0,1,A4,invoice,9.57
JOB1731,USR028,PRN019,"2025-01-03 06:11:02",312,0,0,A4,blueprint,14.48
JOB1732,USR172,PRN008,"2025-01-03 16:54:01",116,0,0,Letter,brochure,4.33
JOB1733,USR080,PRN006,"2025-01-04 03:53:17",122,0,1,A4,contract,5.02
JOB1734,USR317,PRN021,"2025-01-04 04:51:09",192,1,1,Letter,blueprint,0.41
JOB1735,USR275,PRN003,"2025-01-04 18:27:36",391,0,1,A3,report,0.96
JOB1736,USR209,PRN017,"2025-01-05 05:45:23",41,1,0,Letter,brochure,9.28
JOB1737,USR073,PRN020,"2025-01-05 07:33:14",103,0,1,A3,brochure,6.34
JOB1738,USR171,PRN022,"2025-01-05 09:25:07",76,1,0,A3,report,19.66
JOB1739,USR054,PRN003,"2025-01-05 11:45:20",306,1,0,A4,technical_spec,10.04
JOB1740,USR043,PRN017,"2025-01-05 11:53:15",53,1,1,A4,blueprint,10.39
JOB1741,USR041,PRN009,"2025-01-06 07:03:04",381,0,1,A3,memo,11.33
JOB1742,USR280,PRN016,"2025-01-06 09:11:16",347,0,0,Letter,brochure,10.59
JOB1743,USR325,PRN020,"2025-01-06 10:42:39",223,1,0,Letter,blueprint,13.33
JOB1744,USR316,PRN017,"2025-01-06 12:14:34",351,1,1,A3,invoice,0.76
JOB1745,USR046,PRN019,"2025-01-06 19:45:01",259,0,0,A3,brochure,7.93
JOB1746,USR125,PRN020,"2025-01-07 00:08:30",82,0,1,A4,report,3.61
JOB1747,USR041,PRN019,"2025-01-07 03:21:50",252,1,1,A4,memo,13.12
JOB1748,USR193,PRN003,"2025-01-07 04:53:12",17,0,1,A3,blueprint,7.9
JOB1749,USR046,PRN019,"2025-01-07 11:13:15",36,0,1,A3,technical_spec,19.16
JOB1750,USR289,PRN015,"2025-01-07 13:14:08",313,0,1,A4,blueprint,15.52
JOB1751,USR119,PRN015,"2025-01-07 16:11:15",101,1,0,A4,memo,17.73
JOB1752,USR229,PRN021,"2025-01-08 13:39:23",131,0,1,Letter,brochure,4.63
JOB1753,USR325,PRN020,"2025-01-08 15:17:15",26,1,1,A3,memo,18.82
JOB1754,USR316,PRN017,"2025-01-09 00:12:31",186,1,0,Letter,invoice,15.39
JOB1755,USR046,PRN009,"2025-01-09 01:25:17",153,1,0,Letter,blueprint,6.33
JOB1756,USR129,PRN006,"2025-01-09 14:31:30",274,0,1,Letter,blueprint,7.71
JOB1757,USR317,PRN011,"2025-01-09 15:16:37",371,1,1,A3,invoice,13.69
JOB1758,USR293,PRN001,"2025-01-10 02:49:57",71,0,1,Letter,brochure,7.19
JOB1759,USR275,PRN003,"2025-01-11 00:50:27",214,1,0,A4,invoice,18.14
JOB1760,USR223,PRN021,"2025-01-11 07:04:47",58,0,0,A3,brochure,16.45
JOB1761,USR056,PRN003,"2025-01-11 08:37:58",48,0,1,Letter,technical_spec,5.96
JOB1762,USR068,PRN003,"2025-01-11 10:34:42",250,1,1,A4,brochure,19.77
JOB1763,USR097,PRN005,"2025-01-11 16:35:52",154,1,0,A3,invoice,15.23
JOB1764,USR002,PRN001,"2025-01-11 23:02:39",397,1,0,Letter,brochure,0.51
JOB1765,USR095,PRN024,"2025-01-12 00:45:00",70,1,1,A3,blueprint,17.43
JOB1766,USR038,PRN006,"2025-01-12 05:37:06",153,1,0,A3,technical_spec,16.34
JOB1767,USR170,PRN012,"2025-01-12 06:08:01",103,0,1,Letter,report,10.36
JOB1768,USR101,PRN010,"2025-01-13 04:47:59",54,1,0,A3,memo,2.92
JOB1769,USR009,PRN023,"2025-01-13 11:06:02",218,0,1,A4,blueprint,17.51
JOB1770,USR251,PRN007,"2025-01-14 03:42:16",105,0,1,Letter,invoice,16.98
JOB1771,USR310,PRN016,"2025-01-14 16:36:05",399,1,0,Letter,blueprint,11.38
JOB1772,USR186,PRN009,"2025-01-15 04:43:23",319,1,0,Letter,report,16.38
JOB1773,USR097,PRN025,"2025-01-15 10:36:34",141,1,1,Letter,technical_spec,7.67
JOB1774,USR222,PRN009,"2025-01-15 11:56:10",270,0,0,Letter,memo,17.11
JOB1775,USR249,PRN019,"2025-01-16 01:04:08",368,1,0,Letter,technical_spec,10.12
JOB1776,USR127,PRN004,"2025-01-16 03:38:43",49,1,0,Letter,blueprint,2.15
JOB1777,USR260,PRN002,"2025-01-16 04:54:48",288,0,1,A3,report,15.92
JOB1778,USR312,PRN019,"2025-01-16 15:37:54",340,1,0,A4,invoice,13.09
JOB1779,USR267,PRN013,"2025-01-17 00:57:44",224,1,1,A4,technical_spec,18.88
JOB1780,USR177,PRN019,"2025-01-17 11:43:09",330,0,1,Letter,invoice,17.15
JOB1781,USR200,PRN020,"2025-01-17 12:13:12",342,0,1,Letter,invoice,15.86
JOB1782,USR042,PRN014,"2025-01-17 18:15:53",118,1,1,Letter,report,12.84
JOB1783,USR197,PRN001,"2025-01-18 02:01:45",227,1,1,Letter,brochure,10.77
JOB1784,USR053,PRN013,"2025-01-18 03:46:43",19,0,1,A4,report,15.43
JOB1785,USR155,PRN013,"2025-01-18 05:00:33",82,1,1,A3,contract,9.25
JOB1786,USR274,PRN008,"2025-01-18 08:34:23",238,1,0,Letter,blueprint,14.58
JOB1787,USR229,PRN001,"2025-01-18 09:32:29",391,1,1,A3,memo,13.76
JOB1788,USR330,PRN018,"2025-01-18 16:22:10",185,0,0,Letter,report,2.18
JOB1789,USR153,PRN006,"2025-01-18 20:23:11",275,0,1,Letter,contract,15.09
JOB1790,USR025,PRN018,"2025-01-19 00:48:52",378,1,0,A4,blueprint,2.15
JOB1791,USR327,PRN016,"2025-01-19 01:01:02",277,1,0,Letter,blueprint,9.61
JOB1792,USR154,PRN001,"2025-01-19 14:29:36",291,1,1,A3,blueprint,12.8
JOB1793,USR271,PRN001,"2025-01-19 17:19:47",52,1,1,Letter,invoice,18.48
JOB1794,USR091,PRN006,"2025-01-19 21:25:41",313,0,0,Letter,memo,11.1
JOB1795,USR126,PRN016,"2025-01-20 01:35:37",316,0,0,A3,blueprint,19.96
JOB1796,USR287,PRN019,"2025-01-20 08:50:38",307,1,0,A4,report,8.63
JOB1797,USR057,PRN024,"2025-01-21 06:21:06",158,0,1,A4,technical_spec,11.12
JOB1798,USR139,PRN017,"2025-01-21 10:32:25",157,0,1,A3,report,14.29
JOB1799,USR165,PRN005,"2025-01-21 11:07:24",118,0,1,A3,blueprint,17.77
JOB1800,USR315,PRN022,"2025-01-21 17:32:30",14,1,1,Letter,technical_spec,17.12
JOB1801,USR261,PRN022,"2025-01-21 23:21:03",284,1,0,A3,blueprint,18.99
JOB1802,USR044,PRN005,"2025-01-22 00:18:22",14,0,0,A4,brochure,15.53
JOB1803,USR211,PRN016,"2025-01-22 01:17:34",227,0,1,A4,contract,16.22
JOB1804,USR155,PRN003,"2025-01-22 08:52:02",179,1,0,Letter,report,6.86
JOB1805,USR013,PRN024,"2025-01-22 11:22:45",283,1,1,A3,report,7.42
JOB1806,USR139,PRN007,"2025-01-22 14:36:35",312,0,0,A4,technical_spec,15.16
JOB1807,USR087,PRN014,"2025-01-22 14:58:40",91,1,0,Letter,contract,1.07
JOB1808,USR304,PRN015,"2025-01-23 01:21:32",309,1,1,A3,invoice,6.47
JOB1809,USR093,PRN019,"2025-01-23 01:33:54",25,1,1,Letter,contract,5.44
JOB1810,USR205,PRN011,"2025-01-23 02:14:36",346,1,1,A4,invoice,5.64
